integration_schema_version,record_key,source_corpus,source_record_id,doi,openalex_id,year,publication_date,record_type,url,source_row_sha256,provisional_family_id,family_size,family_members_sha256,family_status,version_role,preferred_for_analysis,preferred_record_key,preferred_basis,relationship_to_preferred,family_membership_rationale,family_evidence_locator,preferred_selection_rationale,preferred_selection_evidence,reviewed_by,reviewed_at_utc
scopus-final-integration-corrected-v2.0,scopus_increment:sci_7924be52acf88877d8df,scopus_increment,sci_7924be52acf88877d8df,10.1002/lary.70635,W7162427384,2026,2026-01-01,article,https://doi.org/10.1002/lary.70635,950600887771f5d10fd5bca36a86afcd4643eeb36d8525f9f45bda9ac08824c7,SIVF-0c5a43b0961a0b04cf7774fa,1,0c5a43b0961a0b04cf7774fa15754a427761660d3951955615b867bd34494661,SINGLETON_WORK,standalone_publication,yes,scopus_increment:sci_7924be52acf88877d8df,only_eligible_version,self_preferred,"Exhaustive identifier, title, author, date, and abstract comparison found no confirmed eligible publication version of this Scopus record.",https://doi.org/10.1002/lary.70635,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1002/lary.70635,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:594824ec9813877abe34,base_eligible_v4,594824ec9813877abe34,10.1186/s12909-025-06756-0,,2025,2025-02,article,https://doi.org/10.1186/s12909-025-06756-0,fe07183234ba5968e24190bf323604ea351095cd7e338da14af92d6c7ee13507,SIVF-0c8a489260ca51f4b8257303,1,0c8a489260ca51f4b82573038fe177352e3f700770511b9202495f6960808103,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:594824ec9813877abe34,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1186/s12909-025-06756-0,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-025-06756-0,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:654de90417901825feeb,base_eligible_v4,654de90417901825feeb,10.12771/emj.2025.00787,,2025,2025-10-02,"JournalArticle, Review",https://doi.org/10.12771/emj.2025.00787,4e47255a29780b424844dde6c6f52445f05f88f3715620363041decf877b7564,SIVF-0ce51c02757f91ea89d78f07,1,0ce51c02757f91ea89d78f075928f83da5121755ee7d83404c644e7474a7514b,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:654de90417901825feeb,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.12771/emj.2025.00787,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.12771/emj.2025.00787,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:6cf6dbf3648bde45720a,base_eligible_v4,6cf6dbf3648bde45720a,10.1145/3800645.3813015,,2026,2026-06-12,"Book, JournalArticle, Conference",https://doi.org/10.1145/3800645.3813015,416d8654a3c5e2de5ea11abd4aee8c9a7d98e746da47d5a9596bced0ade1ce75,SIVF-0d842a1da75edb5cba97e3e1,1,0d842a1da75edb5cba97e3e107dbff8afbf929afa5cb69f0b179d4d567dbf972,SINGLETON_WORK,conference_full_paper,yes,base_eligible_v4:6cf6dbf3648bde45720a,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1145/3800645.3813015,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3800645.3813015,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:26de74e3debea64ac297,base_eligible_v4,26de74e3debea64ac297,10.1145/3774398.3811613,,2026,2026-04-25,"JournalArticle, Book",https://doi.org/10.1145/3774398.3811613,5e16eed051f1958f6d70410ef7483c95093bdb09abb3719357d0d81ac4b52be9,SIVF-0e65ce37de72a9514f3ee8c5,1,0e65ce37de72a9514f3ee8c5503e103487ba7ab47a1eef69b99b225c486ab61f,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:26de74e3debea64ac297,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1145/3774398.3811613,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3774398.3811613,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:72c30900482428bf1e49,base_eligible_v4,72c30900482428bf1e49,10.1145/3715070.3749250,,2025,2025-07-02,"JournalArticle, Book",https://doi.org/10.1145/3715070.3749250,13f86cfc5b8a6384badcec032062b1c455b26f481e7729a8f76269387efb7886,SIVF-0f0da93f8b86a5a265695597,1,0f0da93f8b86a5a265695597b8ac0ae25b0bc3bcb0edb6a06425ae4e94d9ed3f,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:72c30900482428bf1e49,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1145/3715070.3749250,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3715070.3749250,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:5116aab375eedc896bfd,base_eligible_v4,5116aab375eedc896bfd,10.20517/2347-9264.2024.102,,2024,2024-11-27,"JournalArticle, Review",https://doi.org/10.20517/2347-9264.2024.102,5b5c80df46c6f079459e682c086f1db84c8950d188bf9e2da39f77f7701ca8ce,SIVF-0f382aec592e6c7ad76ae639,1,0f382aec592e6c7ad76ae639e1c0b3b94ef20135eb5d7c37d51b0b4cbe340bf7,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:5116aab375eedc896bfd,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.20517/2347-9264.2024.102,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.20517/2347-9264.2024.102,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:669cbda7d16ac3f32155,base_eligible_v4,669cbda7d16ac3f32155,10.1016/j.nedt.2026.107217,,2026,2026-06-07,"Journal Article, Review",https://doi.org/10.1016/j.nedt.2026.107217,d00dc76017e627f2215e09d72e81824e778c868b9329ce55047f8d2d6deb0a0f,SIVF-0fab4f72f14b51e9b7f888a0,1,0fab4f72f14b51e9b7f888a06006ef0fb17c0ed5247d51a454ee66c43a6b8843,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:669cbda7d16ac3f32155,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.nedt.2026.107217,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nedt.2026.107217,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:633dafafd7b2de3e7ad0,base_eligible_v4,633dafafd7b2de3e7ad0,10.1016/j.radi.2024.02.015,,2024,2024-02-29,article,https://doi.org/10.1016/j.radi.2024.02.015,b5f19821766adddb98c6b443d02860bdd0ad83a2c9f966038679dab09f4eb383,SIVF-0ff7976cde01599ecc4a8f59,1,0ff7976cde01599ecc4a8f59c7c22b02d85b7641a8dff5a8ca6624b839cc645c,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:633dafafd7b2de3e7ad0,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1016/j.radi.2024.02.015,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.radi.2024.02.015,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:18f9eaf414ec69e25aad,base_eligible_v4,18f9eaf414ec69e25aad,10.2196/81271,,2025,2025-12-12,Journal Article,https://doi.org/10.2196/81271,601fc6c77a9664ff5ac96cb5e760da7c8549f5ebb02148b07b3f520fa9d712e8,SIVF-101004fe78717b81664af052,3,101004fe78717b81664af05236ec85df86e935cc068149ea7da5d382d28be6a7,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:18f9eaf414ec69e25aad,final_most_complete_publication,self_preferred,"Matching authors, manuscript identifiers, abstract, methods, and findings show that these are preprint, final journal, and repository records of the same work.",https://doi.org/10.2196/81271,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the preprint and repository record.,https://doi.org/10.2196/81271,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:461f6c55d63cdf8eed0f,base_eligible_v4,461f6c55d63cdf8eed0f,10.2196/preprints.81271,,2025,2025-07-25,preprint,https://doi.org/10.2196/preprints.81271,3982194156e8348e626bc7a15c5e216acee24f86da13a316607b49ae95ffd6b3,SIVF-101004fe78717b81664af052,3,101004fe78717b81664af05236ec85df86e935cc068149ea7da5d382d28be6a7,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:18f9eaf414ec69e25aad,final_most_complete_publication,preprint_of,"Matching authors, manuscript identifiers, abstract, methods, and findings show that these are preprint, final journal, and repository records of the same work.",https://doi.org/10.2196/preprints.81271,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the preprint and repository record.,https://doi.org/10.2196/81271,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:bdb86ee4f38356322b2d,base_eligible_v4,bdb86ee4f38356322b2d,10.24451/arbor.12534,,2025,2025-01-01,article,https://doi.org/10.24451/arbor.12534,bdd71769f6d5af5c115e2b44e7e3260ea656a9d1021e4c124151c5a5b83cf831,SIVF-101004fe78717b81664af052,3,101004fe78717b81664af05236ec85df86e935cc068149ea7da5d382d28be6a7,LINKED_VERSION_FAMILY,other_version,no,base_eligible_v4:18f9eaf414ec69e25aad,final_most_complete_publication,other_version_of,"Matching authors, manuscript identifiers, abstract, methods, and findings show that these are preprint, final journal, and repository records of the same work.",https://doi.org/10.24451/arbor.12534,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the preprint and repository record.,https://doi.org/10.2196/81271,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:319d5b791f54df181b23,base_eligible_v4,319d5b791f54df181b23,10.3389/fdgth.2026.1805454,,2026,2026-06,article,https://doi.org/10.3389/fdgth.2026.1805454,0356074af15ca8ec9f2f3cff9f95735de4483b3c8ac826b883e30e8b23a6aa67,SIVF-102a8a5e6eab2d869f82500c,1,102a8a5e6eab2d869f82500c6d3b5ea2bc76da128f026b8fc9530d85cd2a71ad,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:319d5b791f54df181b23,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.3389/fdgth.2026.1805454,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3389/fdgth.2026.1805454,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:180163049fadb98a0ef8,base_eligible_v4,180163049fadb98a0ef8,10.1124/jpet.220.950860,,2024,2024-05-13,article,https://doi.org/10.1124/jpet.220.950860,f36200387dc7d554bc0cdf7f5928741599a8d68d43e0ec6bdba70072aa82db81,SIVF-1039477d7004a21fba9e0f89,1,1039477d7004a21fba9e0f89f989975bb4d638202b46294e5b87cef38d59a6ec,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:180163049fadb98a0ef8,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1124/jpet.220.950860,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1124/jpet.220.950860,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:07d462beafe4d21ba016,base_eligible_v4,07d462beafe4d21ba016,10.1186/s12909-026-09709-3,,2026,2026-06-25,article,https://doi.org/10.1186/s12909-026-09709-3,c602cb9145168e5bfd8b39e5d052c8f14aa2566db8b840e8021ba4e539e394ea,SIVF-114928cd9a860796a2f19ac5,1,114928cd9a860796a2f19ac517228f77cf414a07d1531b95a61104fb8b095ae1,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:07d462beafe4d21ba016,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1186/s12909-026-09709-3,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-026-09709-3,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:58483951ebaed609e26a,base_eligible_v4,58483951ebaed609e26a,10.3390/ime4040039,,2025,2025-10-12,"JournalArticle, Review",https://doi.org/10.3390/ime4040039,7752f41fb38ef0760c4e871eee11857aa972e1703f6623ee86c95948baafc830,SIVF-11548bc0805193a2d3dddfb3,1,11548bc0805193a2d3dddfb3f4480b957f52f0dff3778e1d0fc894cd8720f061,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:58483951ebaed609e26a,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.3390/ime4040039,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/ime4040039,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:a2fb845a99fa4f6e080c,base_eligible_v4,a2fb845a99fa4f6e080c,10.25258/ijddt.16.2.1,,2026,2026-04-06,JournalArticle,https://doi.org/10.25258/ijddt.16.2.1,f3c6045a284d88d3cc5937706d03281970db9f3ee9d830cb9245dac920d0cc70,SIVF-11866b929748f7135cfc760b,1,11866b929748f7135cfc760b383850c684f9f7c816f361ff530f0a30257fcba5,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:a2fb845a99fa4f6e080c,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.25258/ijddt.16.2.1,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.25258/ijddt.16.2.1,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:eb8b75c75edacbfa547b,base_eligible_v4,eb8b75c75edacbfa547b,10.3389/fmed.2024.1504532,,2025,2025-01,article,https://doi.org/10.3389/fmed.2024.1504532,f02b6ccc6dd85d98de5edb19d0bf81affd88fd488216ceea69646898485cfa04,SIVF-128e5e826967f73f8567b132,1,128e5e826967f73f8567b132c30f2014139cd2e804f75ddd1b2ed167012a9e81,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:eb8b75c75edacbfa547b,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.3389/fmed.2024.1504532,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3389/fmed.2024.1504532,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:beedb370b817079634f7,base_eligible_v4,beedb370b817079634f7,10.1016/j.ijnurstu.2026.105484,,2026,2026-04-01,"JournalArticle, Review",https://doi.org/10.1016/j.ijnurstu.2026.105484,dccc28923466a5f0240b72d285ab3d3afc91ab5387daafd16bd8bf9e2487ef81,SIVF-13c0e837fcbe78c3303f8765,1,13c0e837fcbe78c3303f876556ec5caf3239424a4503ac6c0ae358ef16daba3a,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:beedb370b817079634f7,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.ijnurstu.2026.105484,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ijnurstu.2026.105484,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,scopus_increment:sci_a8f02e0b2a448efff5e6,scopus_increment,sci_a8f02e0b2a448efff5e6,10.3390/bs15121660,W4416916895,2025,2025-12-01,article,https://doi.org/10.3390/bs15121660,43074df949848859e4925baf07204ef04711f74ade1c15d0bb5941160d19f4d6,SIVF-146364b7f59491f6c98a8b0f,1,146364b7f59491f6c98a8b0fddca41b882ffbab72fac9b722913556616b3a03d,SINGLETON_WORK,standalone_publication,yes,scopus_increment:sci_a8f02e0b2a448efff5e6,only_eligible_version,self_preferred,"Exhaustive identifier, title, author, date, and abstract comparison found no confirmed eligible publication version of this Scopus record.",https://doi.org/10.3390/bs15121660,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/bs15121660,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
