integration_schema_version,final_version_family_id,family_size,preferred_record_key,preferred_paper_id,preferred_source_corpus,preferred_basis,preferred_selection_rationale,preferred_selection_evidence,family_reviewed_by,family_reviewed_at_utc,source_family_review_row_sha256
scopus-final-integration-corrected-v2.0,SIVF-1ea1fa59d0dee8a7f784473a,1,base_eligible_v4:adc1485c258278b24c4e,adc1485c258278b24c4e,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1038/s41746-025-01841-6,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,edba1d2f6c4a225bb259fa76a6a4d25c3372b767fe63acf01ea6dc57d744eac2
scopus-final-integration-corrected-v2.0,SIVF-1eebe1db8f7fd6da9828b0c5,1,base_eligible_v4:3b0e82db448631888b4c,3b0e82db448631888b4c,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2312.10072,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,feda5e653943a8f140effbd52a6e9d02c3c37327cd031eb8201605044dda30bc
scopus-final-integration-corrected-v2.0,SIVF-1fb663b8ecb665ac032aad2a,1,base_eligible_v4:f54e36609097c96e8b6d,f54e36609097c96e8b6d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1111/dme.70068,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,356417dee3766de9fa2372f29eee28a99edb901968ee29a01b9b3bf00f2bbe39
scopus-final-integration-corrected-v2.0,SIVF-2072f71c18c6a69951196dd9,1,base_eligible_v4:94ed3a0dbe4657397dc4,94ed3a0dbe4657397dc4,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12912-026-04359-8,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ecababf747baa882114096ebab458eb915e24158c4e922276cec59607f7d7b8b
scopus-final-integration-corrected-v2.0,SIVF-20c3ab80e9a46eda71f1f07b,1,base_eligible_v4:d885762caf8919afe125,d885762caf8919afe125,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2506.11221,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,b3e26b4f8b4b1b9b3bff5a1a0660f64d80d3c4a1681d9457d4151f5d7de873e2
scopus-final-integration-corrected-v2.0,SIVF-2115f2953a77916967591a23,1,base_eligible_v4:afc8c786ca5b65ba8c74,afc8c786ca5b65ba8c74,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.cptl.2025.102503,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,4e90e8018906730fd794bf5def8a6dd93a79094f745fe7794d3861f35ac22029
scopus-final-integration-corrected-v2.0,SIVF-2118a1e1442811220cefb272,1,scopus_increment:sci_829c4bcf5b773dba44a2,sci_829c4bcf5b773dba44a2,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/aixvr67263.2026.00020,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,398bdc2cc67198c0799de3c582fa800e911f07f120a22f7367b9c8e2d4a4a17e
scopus-final-integration-corrected-v2.0,SIVF-213f2ee5313c1f21676c4f3c,2,base_eligible_v4:5b529e4bc562ac2c093e,5b529e4bc562ac2c093e,base_eligible_v4,most_complete_available_report,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.1145/3706599.3719693,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,2b9c0ad720045d88bc76d654e0ad4b43876487fe2b7c1a568a503498e540411d
scopus-final-integration-corrected-v2.0,SIVF-21fd888fb37e462613f1298d,1,base_eligible_v4:166aa3cc368ebd076b91,166aa3cc368ebd076b91,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/mou.0000000000001419,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,6a6fb95c64efa9cca00b245536bdd5ba215057af83b6d81f52cec03214b49b87
scopus-final-integration-corrected-v2.0,SIVF-220e5bda850487f4baf4f528,1,base_eligible_v4:f41f37dbb22b9ed8ae7c,f41f37dbb22b9ed8ae7c,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-025-06877-6,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,488f41838d5d1b09c7ee86575c36d8f0163a344638881d3915e89142157795df
scopus-final-integration-corrected-v2.0,SIVF-22537767d567f7423028bd04,1,base_eligible_v4:ac7ed05801a4bd006e07,ac7ed05801a4bd006e07,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://www.semanticscholar.org/paper/c92f8c7ac251d21bfc11abcc42e339d1324a7b79,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,49dcd239d7b4ff47df94a5d802d7dda4cfc9c3be5e5cff81918f469d27aaaa52
scopus-final-integration-corrected-v2.0,SIVF-2389dff8c181a7e7792f75ea,1,scopus_increment:sci_ce41b4792638011f5d74,sci_ce41b4792638011f5d74,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215399755&origin=inward,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,74e905db9e49058696dc873a683cc9e3a707331077cb5eb5f2f86e25add76a99
scopus-final-integration-corrected-v2.0,SIVF-24404acd3ee622369eaa47a1,1,base_eligible_v4:3aba8ba7976a49acd0ac,3aba8ba7976a49acd0ac,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1002/jdd.70104,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,6b70c5845f8b89ba022f3f54717faea356ab86c822850d405cbe669e085301eb
scopus-final-integration-corrected-v2.0,SIVF-24614f5206e56c69f586808a,1,base_eligible_v4:c837d77a482b4e089619,c837d77a482b4e089619,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.64898/2026.02.21.26346803,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,edd55a18b53c831703e92f05a741e16515a81d37cfe03fe202820019526a4968
scopus-final-integration-corrected-v2.0,SIVF-24935d385ddca5d5f29278a9,1,base_eligible_v4:df6dd96b9ea594a121ce,df6dd96b9ea594a121ce,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2511.14783,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c3430b78c0675ee95f586a195eed518de0417b858ee5495b523e341f10a15c6e
scopus-final-integration-corrected-v2.0,SIVF-24b2f9ecbd7c9490ffdb6098,1,base_eligible_v4:a32c2fb665f05ef6086f,a32c2fb665f05ef6086f,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3233/shti260962,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,55183bd38cf71752f22162d9455407263a9f5e0347c3fe4b8484469d78772cae
scopus-final-integration-corrected-v2.0,SIVF-24bc999e3e5d764cb9b0e1ec,1,base_eligible_v4:2610ebe5f560db94c888,2610ebe5f560db94c888,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nedt.2025.106901,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1633f28534b08285da3f395def2143674a0f27f542c046e42dbae3ee514fe34b
scopus-final-integration-corrected-v2.0,SIVF-25da5bcbb0198c4864e77adf,1,base_eligible_v4:1158803af3fb0ab9c072,1158803af3fb0ab9c072,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1111/medu.15641,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,07d87c2174f3069327d647b1e092021473e22c6d9f3b48f586973151926d2ac3
scopus-final-integration-corrected-v2.0,SIVF-261bdbcbeab430b849f3a296,2,base_eligible_v4:b191e9f77e079eab9ed3,b191e9f77e079eab9ed3,base_eligible_v4,most_complete_available_report,"The completed thesis is the most complete report of CLiVR and its n=13 evaluation, so it is preferred over the shorter arXiv paper.",https://scholarworks.uttyler.edu/compsci_grad/7/,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c5b0f0b6821b5f4b4b73decfb73b780fcde586e9b08fc07c72f44dab56cb5b1f
scopus-final-integration-corrected-v2.0,SIVF-2641b1252f769184bc4f8a5f,1,base_eligible_v4:f68a92632e9b465b9cd8,f68a92632e9b465b9cd8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/ichi69079.2026.00246,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,459954d140f4c8696f41ed587f7a911f7f550da238ee36ea24288f11b1dd073a
scopus-final-integration-corrected-v2.0,SIVF-26d1fcc3f2b48d068a0eb6a4,1,base_eligible_v4:1c9542cefba3287a5281,1c9542cefba3287a5281,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/svr67689.2025.00073,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,3df2d12eccdfa3ddf84bff07d250cd330ed5c98efe381c08628573d19e179176
scopus-final-integration-corrected-v2.0,SIVF-26e3fc4dd8e757f321fc1da3,1,base_eligible_v4:501d19c3bd3160083e8a,501d19c3bd3160083e8a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.jsurg.2025.103867,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,0a48a726ff77fca71e561834f12582648a6919f520c86ce25c00b938811baa5b
scopus-final-integration-corrected-v2.0,SIVF-271d61bdfb5e02b80a2c0e3c,1,base_eligible_v4:4c10642623772d392b58,4c10642623772d392b58,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.21032/jhis.2024.49.4.332,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d5c1da83916214cf30c7aa9176f53154e152b59e86f3e0c63b46db2c8baf2e38
scopus-final-integration-corrected-v2.0,SIVF-275a650c308648d4174be10d,1,base_eligible_v4:598901438bbefd691625,598901438bbefd691625,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1111/jocd.70015,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f6e85731a0294de01fc012587b94919d0e7c0c12c653502e4b077b142dd43e37
scopus-final-integration-corrected-v2.0,SIVF-27ec05f1b8f9f0077eb2f326,1,base_eligible_v4:9d1c14070287793c215b,9d1c14070287793c215b,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.47363/jddt/2025(5)131,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f41ef5c24e7048d9a5b406e1ea96f7c42b65faaf408e2d2c043792a4fa8d6e9b
scopus-final-integration-corrected-v2.0,SIVF-288b5d4ed4313b592eb8d7e1,1,base_eligible_v4:035291e867ecf965f467,035291e867ecf965f467,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.22037/aaemj.v13i1.2690,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,8ad1f75cb3266faec7992ef66a95ec4084a631155c74fe8d2cd9bbf401db8f20
scopus-final-integration-corrected-v2.0,SIVF-296366fdcbeb18cb746db7d0,1,base_eligible_v4:34ab5ecef79b768723f6,34ab5ecef79b768723f6,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12871-026-04173-4,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a9285b3578ef7e7b4fc90e9bb06b9f329bd9f5e1768d621df9e3b8ea1e704066
scopus-final-integration-corrected-v2.0,SIVF-297259b10befebc0cddf7577,1,scopus_increment:sci_454fe3ad37947557e9a6,sci_454fe3ad37947557e9a6,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1111/iej.70222,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,8cfff3879ab6e6e67de46a20cd4e6cc90e969406ff8db44606e2524a3f7428d7
scopus-final-integration-corrected-v2.0,SIVF-2987927c852dad01b34b036d,1,scopus_increment:sci_f57abde71790ef1bc83d,sci_f57abde71790ef1bc83d,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.36922/aih025450099,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,da1cd01a44f88a0951af930dd882f912b7b295c31b18cccfae5c6ca27975a7c7
scopus-final-integration-corrected-v2.0,SIVF-29c179430f95a35a1904ce36,1,base_eligible_v4:e5814fecd144cc3fe016,e5814fecd144cc3fe016,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/app15094862,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,830884badbe96c7f3bd3757c408c9df8cb4f0045223b01b9a6ce78cf18b4cfc1
scopus-final-integration-corrected-v2.0,SIVF-29fedd186b93d6552ae95407,1,base_eligible_v4:906c1e2afc9ab8dc6794,906c1e2afc9ab8dc6794,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s41239-026-00587-9,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,25eeb15fe94307f00603479d8bac2aaa75cfcfe85ee5410518981d2214613107
scopus-final-integration-corrected-v2.0,SIVF-2a06f9b4510d770ab9118a2d,1,base_eligible_v4:594d7ce86781a2e8398f,594d7ce86781a2e8398f,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-026-09511-1,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5f96c05e27857e26154fb21a8c2e54b2954a0e6de66380c7f364eac72da92abc
scopus-final-integration-corrected-v2.0,SIVF-2a43860a64e32610ca2b3c62,1,base_eligible_v4:c2d6c7abc598aacc0368,c2d6c7abc598aacc0368,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-026-09435-w,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,16bd93f2eb5cd1d06a6860201ad6153eb29edd8948a387ec643d5a72da76d4c6
scopus-final-integration-corrected-v2.0,SIVF-2a5070212cc97f8c5ee726ca,1,base_eligible_v4:7d5cb710e5a6901bbaaa,7d5cb710e5a6901bbaaa,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.36017/jahc202574489,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,218718929da5159a51bd746fcd5410f925c1dd17fec0b524f4106bc0c4a14a93
scopus-final-integration-corrected-v2.0,SIVF-2ab8cd4df98d99d2a72b2fa8,2,scopus_increment:sci_300870bf7109221baf28,sci_300870bf7109221baf28,scopus_increment,final_most_complete_publication,"The formally published journal or full-conference report is the final, most complete eligible publication and is preferred over its earlier preprint.",https://link.springer.com/article/10.1007/s40670-024-02250-2 ; https://doi.org/10.2196/preprints.60861,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,99b35e71120f5cc468a9e7967daed3e8e379b86d4cdca7d8ec0aebdff38180cc
scopus-final-integration-corrected-v2.0,SIVF-2b5f58bfaa3a4e2ca82c01d6,1,base_eligible_v4:2dd7865e84af395616af,2dd7865e84af395616af,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.21125/inted.2025.1518,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,34f1014bb8b3c9cac72927f99e9f3ab4e62ce023e081eb0574e8d7f90482feed
scopus-final-integration-corrected-v2.0,SIVF-2b61c5ec71a436a472e113a3,1,base_eligible_v4:8f2528d2ba0e05485210,8f2528d2ba0e05485210,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nepr.2025.104383,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f50a73edabf6f2ed978bc9c2032ed8b15ffe19d09a98c3560457cba6d6190b33
scopus-final-integration-corrected-v2.0,SIVF-2bfdb9c98ef363e5fb498c1e,1,base_eligible_v4:af881e87f70fad542887,af881e87f70fad542887,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7167442686,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,435ef60b12fc14a0870e9d1bb38600ea3411a87012499cd9340f658ab41668e5
scopus-final-integration-corrected-v2.0,SIVF-2c20f808bf52cd80f4515a07,2,base_eligible_v4:0de698b6ef36192c9365,0de698b6ef36192c9365,base_eligible_v4,most_complete_available_report,The DOI-bearing canonical preprint is the most complete available report and is preferred over the secondary index record.,https://doi.org/10.48550/arxiv.2503.22250,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a008c3618c7d8f60d377c221ee9407372a902822cf142a2f4adfdad5e1813981
scopus-final-integration-corrected-v2.0,SIVF-2c933d934138bcf10a23c08b,1,base_eligible_v4:4301913b143d4dcf67c6,4301913b143d4dcf67c6,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s41077-026-00447-6,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,43b008692c9d3e0d43a0a451f4c5a1f670252bf0dbc56bad3a1e8cb75bcf9772
scopus-final-integration-corrected-v2.0,SIVF-2d2ccf258a70f04cddbbcf8f,1,base_eligible_v4:4eabef99b9ccb8ef8fd4,4eabef99b9ccb8ef8fd4,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/cai68641.2026.11536351,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,e920dc27c953407b291a17e349556a5926f6f8186959566103503995f241e768
scopus-final-integration-corrected-v2.0,SIVF-2de45cd64563996264638ac5,1,base_eligible_v4:9ba2ceb3ea808e2794a1,9ba2ceb3ea808e2794a1,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/pharmacy13020036,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a58339c784259a73c8185b427c14dbc81199f7ba57c38ff3292c871fd2bd0e18
